"","pathway","pval","padj","log2err","ES","NES","size"
"2491","MEISSNER_NPC_HCP_WITH_H3K4ME2",0.0816944024205749,0.161773533479617,0.191892240384838,0.256041795322498,1.18613996268624,446
"2492","MEISSNER_NPC_HCP_WITH_H3K4ME2_AND_H3K27ME3",0.00738456811684176,0.024736628686178,0.407017918923954,0.304614647329069,1.36228849355977,312
"2493","MEISSNER_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3",0.573378839590444,0.740729244236977,0.0642140881844605,0.232777315266007,0.947438287899093,137
"2494","MEISSNER_NPC_HCP_WITH_H3_UNMETHYLATED",0.000215396810193135,0.00130944418871526,0.518848077743792,0.313302122979549,1.45497292889176,483
"2495","MEISSNER_NPC_ICP_WITH_H3K4ME3",0.215648854961832,0.349114817525881,0.128142916898415,0.437538535807349,1.2203798912009,18
"2496","MEISSNER_NPC_ICP_WITH_H3_UNMETHYLATED",0.299227799227799,0.454460727692062,0.106729884364606,0.416590078022975,1.13765142426476,17
"2497","MELLMAN_TUT1_TARGETS_DN",0.964028776978417,1,0.0425023180036553,0.184758486586732,0.628267421543602,47
"2498","MELLMAN_TUT1_TARGETS_UP",0.479007633587786,0.646518069180043,0.0789209638180035,0.353649789184694,0.986397896249457,18
"2499","MENSE_HYPOXIA_UP",5.43142369654585e-06,5.61402509297057e-05,0.610526878385931,0.519488713118948,2.00557155807805,95
"2500","MIDORIKAWA_AMPLIFIED_IN_LIVER_CANCER",0.123411978221416,0.224520129098013,0.169570644405628,0.368720185042709,1.25884172451803,49
"2501","MIKKELSEN_ES_HCP_WITH_H3K27ME3",0.000283168442896396,0.0016486014475475,0.49849310876659,0.611620455855462,1.94851968381382,34
"2502","MIKKELSEN_ES_HCP_WITH_H3_UNMETHYLATED",0.147651006711409,0.25922279418706,0.172324344900946,-0.343463671044783,-1.24388520644722,51
"2503","MIKKELSEN_ES_ICP_WITH_H3K27ME3",0.408695652173913,0.577470733786622,0.0949751525905595,-0.302683634819204,-1.03652935711337,36
"2504","MIKKELSEN_ES_ICP_WITH_H3K4ME3_AND_H3K27ME3",0.000747206256827385,0.00372908933411573,0.477270815362862,0.421172893610875,1.67992449731734,116
"2505","MIKKELSEN_ES_LCP_WITH_H3K27ME3",0.0301312836511955,0.0757641511042189,0.352487857583619,-0.652995909732226,-1.59209743060053,10
"2506","MIKKELSEN_ES_LCP_WITH_H3K4ME3",0.0654044750430293,0.137096503380369,0.231126709673834,0.323095372840134,1.29885032572642,128
"2507","MIKKELSEN_IPS_HCP_WITH_H3_UNMETHYLATED",0.11368909512761,0.210262554963709,0.20207170902116,-0.338365415548122,-1.25737838847283,59
"2508","MIKKELSEN_IPS_ICP_WITH_H3K27ME3",0.319419237749546,0.476576085803024,0.0988903007520636,0.325995810876543,1.09404679562883,45
"2509","MIKKELSEN_IPS_ICP_WITH_H3K4ME3_AND_H327ME3",0.0140338486324186,0.0415252937250683,0.380730400722792,0.370875863467208,1.45975486352155,106
"2510","MIKKELSEN_IPS_LCP_WITH_H3K4ME3",0.0706075533661741,0.144924817512442,0.216542836735348,0.299442750095377,1.25214357079772,160
"2511","MIKKELSEN_IPS_WITH_HCP_H3K27ME3",1.70819346201338e-09,4.18826355478716e-08,0.788186810800237,0.613136662922971,2.31693944213754,85
"2512","MIKKELSEN_MCV6_HCP_WITH_H3K27ME3",0.0453386865026793,0.105594111175999,0.321775918075361,0.271856017153841,1.24100920881914,387
"2513","MIKKELSEN_MCV6_ICP_WITH_H3K27ME3",0.634433962264151,0.796276610666709,0.0753093764172773,-0.240887711132,-0.902488602966771,62
"2514","MIKKELSEN_MCV6_ICP_WITH_H3K4ME3_AND_H3K27ME3",0.783842794759825,0.916629145900615,0.0610363728309177,-0.245030108613604,-0.804429067170058,31
"2515","MIKKELSEN_MCV6_LCP_WITH_H3K27ME3",0.326446280991736,0.484666099090494,0.105520936843198,-0.383641204443814,-1.09697521176765,17
"2516","MIKKELSEN_MCV6_LCP_WITH_H3K4ME3",0.00134823772559251,0.00613297669016639,0.45505986738723,0.382559085202775,1.57144485712885,146
"2517","MIKKELSEN_MEF_HCP_WITH_H3_UNMETHYLATED",0.0187069402779206,0.0522150732651075,0.352487857583619,-0.296037519763291,-1.32229921944222,193
"2518","MIKKELSEN_MEF_ICP_WITH_H3K27ME3",0.155115511551155,0.268869920139565,0.142056643575821,0.279745649574153,1.17301757855463,169
"2519","MIKKELSEN_MEF_ICP_WITH_H3K4ME3_AND_H3K27ME3",0.278260869565217,0.430204991695675,0.119348440591015,-0.329505909405707,-1.12838128379607,36
"2520","MIKKELSEN_MEF_LCP_WITH_H3K27ME3",0.0418386133304458,0.0989293181951197,0.321775918075361,-0.382091053174286,-1.41075524180374,54
"2521","MIKKELSEN_MEF_LCP_WITH_H3K4ME3",8.07502866934302e-06,7.92613694470896e-05,0.593325476396405,0.487325615182654,1.94021249511468,112
"2522","MIKKELSEN_NPC_HCP_WITH_H3K27ME3",1.68305793508356e-11,6.29442363190429e-10,0.863415391606693,0.465110230805975,2.07257468254816,300
"2523","MIKKELSEN_NPC_HCP_WITH_H3K4ME3_AND_H3K27ME3",0.0288104557423067,0.0733481184753512,0.352487857583619,0.311862256094281,1.33361437944529,198
"2524","MIKKELSEN_NPC_ICP_WITH_H3K27ME3",0.558648111332008,0.724868618766103,0.0730744399126987,0.386948441309845,0.916821064280332,10
"2525","MIKKELSEN_NPC_ICP_WITH_H3K4ME3",0.0013926969770005,0.00628681927967604,0.45505986738723,0.308518000426607,1.41922845175241,408
"2526","MIKKELSEN_NPC_LCP_WITH_H3K4ME3",0.0910714285714286,0.175633508951884,0.197822021315103,0.367242402688964,1.28470332720456,54
"2527","MILI_PSEUDOPODIA",0.736842105263158,0.882448317794893,0.0552495663125249,0.250584090011835,0.840963937468624,45
"2528","MILI_PSEUDOPODIA_CHEMOTAXIS_DN",0.00297303344795254,0.0117588049825646,0.431707695803346,0.305792470147345,1.40584958520718,406
"2529","MILI_PSEUDOPODIA_CHEMOTAXIS_UP",0.5,0.667834538878843,0.0714786287425507,0.257322486348015,0.97013240776864,80
"2530","MILI_PSEUDOPODIA_HAPTOTAXIS_UP",0.000591816234502924,0.00305952942229027,0.477270815362862,0.310831755940204,1.44455168009794,473
"2531","MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_DN",0.00209551626345442,0.00886356879080329,0.431707695803346,0.663967890658375,1.88272507325914,19
"2532","MINGUEZ_LIVER_CANCER_VASCULAR_INVASION_UP",0.591603053435115,0.756171845716654,0.0681513438679483,0.353891219714053,0.901497082898527,13
"2533","MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_DN",0.00418811126965475,0.0154865766535607,0.407017918923954,0.62839749150611,1.84656176630618,22
"2534","MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_UP",0.00857792047338512,0.0278990867516997,0.380730400722792,0.577613829071809,1.707760501922,24
"2535","MISIAK_ANAPLASTIC_THYROID_CARCINOMA_DN",0.0601503759398496,0.128918596818488,0.252961123069611,0.521546539003166,1.47887986703564,19
"2536","MISIAK_ANAPLASTIC_THYROID_CARCINOMA_UP",0.507299270072993,0.675293029517231,0.0736212741014394,0.291318639310188,0.977945421520409,44
"2537","MISSIAGLIA_REGULATED_BY_METHYLATION_DN",0.044750430292599,0.104559229971913,0.282013350011725,0.34072732850914,1.35718499626708,115
"2538","MISSIAGLIA_REGULATED_BY_METHYLATION_UP",3.10038576639675e-06,3.45012796490366e-05,0.627256739718528,0.509626237872948,2.01747105408547,110
"2539","MITSIADES_RESPONSE_TO_APLIDIN_DN",0.0644122383252818,0.135593842630599,0.224966093540314,0.28778114617665,1.25061447208817,235
"2540","MITSIADES_RESPONSE_TO_APLIDIN_UP",2.8805337185468e-09,6.78130428003708e-08,0.774939030136436,0.400464794600081,1.83809496259283,403
"2541","MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_DN",4.37617309081389e-07,5.970809718068e-06,0.674962860011025,0.436722263078843,1.8802119551103,211
"2542","MIYAGAWA_TARGETS_OF_EWSR1_ETS_FUSIONS_UP",5.01587745737394e-12,2.0440565445257e-10,0.887074988399873,0.491156197559316,2.14541574182011,248
"2543","MIZUKAMI_HYPOXIA_UP",0.0261952622004288,0.0681584343207107,0.352487857583619,0.655359615364872,1.64282582032894,12
"2544","MIZUSHIMA_AUTOPHAGOSOME_FORMATION",0.646808510638298,0.808715930884829,0.069119845655101,-0.354624607891917,-0.87695792554856,11
"2545","MMS_MOUSE_LYMPH_HIGH_4HRS_UP",0.78003696857671,0.913625063888955,0.053457214108991,0.255183861091589,0.812972770233958,34
"2546","MODY_HIPPOCAMPUS_NEONATAL",0.665236051502146,0.823393344852572,0.0681513438679483,-0.27020692938191,-0.882453929320535,30
"2547","MODY_HIPPOCAMPUS_POSTNATAL",1.47944666018381e-05,0.000133262962119301,0.593325476396405,-0.547387698501272,-2.0328204732337,56
"2548","MODY_HIPPOCAMPUS_PRENATAL",0.294964028776978,0.448749342441598,0.103197466945307,0.335460283603684,1.11794306369326,41
"2549","MOHANKUMAR_HOXA1_TARGETS_DN",7.22342693159645e-05,0.000518129786109027,0.538434096309916,0.4220274835274,1.73356990908905,146
"2550","MOHANKUMAR_HOXA1_TARGETS_UP",0.0902021772939347,0.174355467984907,0.184706471207739,0.2618484502124,1.18987789553256,371
"2551","MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_DN",0.00179974404440596,0.00779097989625994,0.45505986738723,0.517663547521933,1.80252191024894,52
"2552","MOLENAAR_TARGETS_OF_CCND1_AND_CDK4_UP",0.315424610051993,0.472577084380636,0.096887770327544,0.304787252730249,1.10276018999004,63
"2553","MONNIER_POSTRADIATION_TUMOR_ESCAPE_DN",1.14050225253697e-10,3.5846956437452e-09,0.839088935621274,0.440501545750015,1.990956615976,345
"2554","MONNIER_POSTRADIATION_TUMOR_ESCAPE_UP",0.458990536277603,0.627092503783666,0.0713052987340038,0.219285774140195,0.998454118875739,382
"2555","MONTERO_THYROID_CANCER_POOR_SURVIVAL_DN",0.89065606361829,0.984637358263887,0.0507027937029348,0.269790713587138,0.639231956398676,10
"2556","MONTERO_THYROID_CANCER_POOR_SURVIVAL_UP",0.0655430711610487,0.137143770357874,0.241339976815091,0.600179278943534,1.50450225060922,12
"2557","MOOTHA_FFA_OXYDATION",0.196629213483146,0.322873276049484,0.133554954557592,0.420383244668432,1.24474593618728,23
"2558","MOOTHA_GLUCONEOGENESIS",0.582706766917293,0.747874519051756,0.0681513438679483,0.302090962679095,0.929817536063916,29
"2559","MOOTHA_GLYCOGEN_METABOLISM",0.287593984962406,0.44082823790995,0.107554375265169,0.403165629075194,1.14320293076749,19
"2560","MOOTHA_GLYCOLYSIS",0.823308270676692,0.942267784510667,0.0517405459873163,0.265206000469237,0.752009236722433,19
"2561","MOOTHA_HUMAN_MITODB_6_2002",1,1,0.0333092817548776,0.11262630206157,0.517221949816983,399
"2562","MOOTHA_MITOCHONDRIA",1,1,0.0335297167141207,0.126535239546079,0.582156778557785,414
"2563","MOOTHA_PGC",0.807453416149068,0.931519374467951,0.0438879842863647,0.194675107625433,0.891095970411587,393
"2564","MOOTHA_TCA",0.545454545454545,0.712580915018569,0.0762797180809272,-0.340053473264842,-0.939063502532682,15
"2565","MOOTHA_VOXPHOS",0.0125795515066299,0.0380802099655103,0.380730400722792,-0.384016433956421,-1.46372158220996,70
"2566","MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_DN",0.735087719298246,0.881597997429132,0.05378728077603,0.232186641336604,0.853588036381314,69
"2567","MOREAUX_B_LYMPHOCYTE_MATURATION_BY_TACI_UP",0.0346140887495081,0.0848645364986484,0.321775918075361,0.38449959750018,1.42895637713188,75
"2568","MOREAUX_MULTIPLE_MYELOMA_BY_TACI_DN",0.290050590219224,0.442852076718918,0.10027910675413,0.260328941024311,1.0744767735884,155
"2569","MOREAUX_MULTIPLE_MYELOMA_BY_TACI_UP",0.0258483596592653,0.0676339108702233,0.352487857583619,0.283833046302522,1.27229657340696,320
"2570","MOREIRA_RESPONSE_TO_TSA_DN",0.0501930501930502,0.113505478656606,0.282013350011725,0.541161412171298,1.47783896879045,17
"2571","MOREIRA_RESPONSE_TO_TSA_UP",0.0504672897196262,0.11390802710209,0.276500599254472,0.474823764251613,1.45123909306247,28
"2572","MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_DN",0.0117194254543676,0.0359553920092721,0.380730400722792,0.62861983169484,1.69532691249094,16
"2573","MORI_EMU_MYC_LYMPHOMA_BY_ONSET_TIME_UP",1,1,0.0529129848430583,-0.112456706551495,-0.463662133553371,104
"2574","MORI_IMMATURE_B_LYMPHOCYTE_DN",0.0601769911504425,0.128928876253794,0.245041785430996,0.360985646837243,1.37052721190547,86
"2575","MORI_IMMATURE_B_LYMPHOCYTE_UP",0.000920124830212753,0.00441633598949981,0.477270815362862,0.541279796232834,1.8516211211987,48
"2576","MORI_LARGE_PRE_BII_LYMPHOCYTE_DN",1.28137028322258e-08,2.58416962578915e-07,0.747739663149885,0.665652486594924,2.34523164599749,56
"2577","MORI_LARGE_PRE_BII_LYMPHOCYTE_UP",0.114982578397213,0.212256187363052,0.172324344900946,0.327214639478505,1.23920150179705,83
"2578","MORI_MATURE_B_LYMPHOCYTE_DN",0.216549295774648,0.350188776336178,0.122107920287081,0.314876311190338,1.16069337259458,72
"2579","MORI_MATURE_B_LYMPHOCYTE_UP",2.45846912292125e-11,8.85798417520832e-10,0.863415391606693,0.645146617938382,2.44937992216623,86
"2580","MORI_PLASMA_CELL_DN",0.0321972428605711,0.0795706850954055,0.321775918075361,0.472794867383939,1.51259109733609,35
"2581","MORI_PLASMA_CELL_UP",0.938294010889292,1,0.0441523058441465,0.208083006903765,0.710412887277355,49
"2582","MORI_PRE_BI_LYMPHOCYTE_DN",1.17377459947445e-05,0.000110619363768653,0.593325476396405,0.53892230863902,2.00453814996723,76
"2583","MORI_PRE_BI_LYMPHOCYTE_UP",0.054481546572935,0.120123678619206,0.257206466468838,0.372076969578267,1.38278885574781,75
"2584","MORI_SMALL_PRE_BII_LYMPHOCYTE_DN",0.000319341909185622,0.00182494327019133,0.49849310876659,0.498054108512762,1.83731734699527,73
"2585","MORI_SMALL_PRE_BII_LYMPHOCYTE_UP",0.0147262629147645,0.0432277633200911,0.380730400722792,0.415677180983988,1.53052516068097,71
"2586","MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_DN",0.294007490636704,0.447524539457054,0.105920292736253,0.460225011124995,1.15367122677581,12
"2587","MOROSETTI_FACIOSCAPULOHUMERAL_MUSCULAR_DISTROPHY_UP",0.00286359280670891,0.0114330877667858,0.431707695803346,0.680649498447529,1.85876215537525,17
"2588","MOSERLE_IFNA_RESPONSE",0.186567164179104,0.310105590192497,0.137250779610133,0.388723824306961,1.20842077825028,30
"2589","MUELLER_COMMON_TARGETS_OF_AML_FUSIONS_DN",0.585046728971963,0.749489186434268,0.0676760401641789,0.30100288156725,0.919977435298225,28
"2590","MUELLER_COMMON_TARGETS_OF_AML_FUSIONS_UP",0.940074906367041,1,0.0454967810085007,0.233796875558574,0.586071425328852,12
"2591","MUELLER_METHYLATED_IN_GLIOBLASTOMA",0.00028421138763178,0.00165133243806901,0.49849310876659,0.62510624724397,1.97632435721293,32
"2592","MUELLER_PLURINET",0.0347137440482005,0.084911349436368,0.321775918075361,0.28922863243936,1.2854728690289,287
"2593","MULLIGAN_NTF3_SIGNALING_VIA_INSR_AND_IGF1R_UP",0.821802935010482,0.941091771894756,0.0568864160475701,-0.250056295957575,-0.744892688716706,21
"2594","MULLIGHAN_MLL_SIGNATURE_1_DN",0.000191870691889143,0.0011921807764174,0.518848077743792,0.375513520594402,1.61780044297525,217
"2595","MULLIGHAN_MLL_SIGNATURE_1_UP",3.250332547853e-14,1.95981785972075e-12,0.965327754226083,0.467620742355025,2.12324657215555,360
"2596","MULLIGHAN_MLL_SIGNATURE_2_DN",0.000866450045419886,0.00419660108064435,0.477270815362862,0.343871654175664,1.50708208982789,254
"2597","MULLIGHAN_MLL_SIGNATURE_2_UP",3.98665164436738e-14,2.33238857094721e-12,0.965327754226083,0.45724906135005,2.09747154938964,397
"2598","MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_DN",0.216867469879518,0.350607354177311,0.120433371642259,0.284584004953386,1.13247709905435,114
"2599","MULLIGHAN_NPM1_MUTATED_SIGNATURE_1_UP",6.58841603101138e-09,1.4312849385017e-07,0.761460801445585,0.462619153214236,2.00431942065595,231
"2600","MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_DN",0.0509868669419896,0.114599238022144,0.321775918075361,0.383148019094439,1.41025608165794,67
"2601","MULLIGHAN_NPM1_MUTATED_SIGNATURE_2_UP",7.38588403807173e-07,9.72008658818839e-06,0.659444398037935,0.50218311467185,2.00403109711566,118
"2602","MULLIGHAN_NPM1_SIGNATURE_3_DN",0.00112121588227956,0.00522354821016965,0.45505986738723,0.386366195781924,1.59387022256594,147
"2603","MULLIGHAN_NPM1_SIGNATURE_3_UP",2.56620467780692e-11,9.1347611091332e-10,0.863415391606693,0.462142946805705,2.0524911943731,293
"2604","MUNSHI_MULTIPLE_MYELOMA_UP",0.000495640935106445,0.00264088573989539,0.477270815362862,0.486470850890631,1.80247886928298,74
"2605","MURAKAMI_UV_RESPONSE_1HR_UP",0.165271966527197,0.283234353308934,0.156312403073186,-0.48961279030219,-1.28498340417395,13
"2606","MURAKAMI_UV_RESPONSE_24HR",0.28957528957529,0.442602272659179,0.108820126769161,0.421381598896249,1.15073642276435,17
"2607","MURAKAMI_UV_RESPONSE_6HR_DN",0.204198473282443,0.33340944421828,0.132147260608774,0.44332906389528,1.23653079782882,18
"2608","MURAKAMI_UV_RESPONSE_6HR_UP",0.0676416819012797,0.140393728209838,0.234392647294686,0.446316373207785,1.41106559610053,32
"2609","MURATA_VIRULENCE_OF_H_PILORI",0.00349893577927474,0.0133993593776633,0.431707695803346,0.674830962386867,1.81995386437633,16
"2610","MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_12",0.930451127819549,1,0.0461379160269737,0.236255094015872,0.578017360261766,11
"2611","MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_17",0.0921052631578947,0.177107061503417,0.20207170902116,0.497183309357318,1.40979631048846,19
"2612","MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_23",0.169172932330827,0.288762522490504,0.14551614609036,0.454756268827387,1.28949161787647,19
"2613","MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_24",0.119140625,0.218227511818041,0.179782316298324,0.537705586067714,1.37639937003519,14
"2614","MYLLYKANGAS_AMPLIFICATION_HOT_SPOT_8",0.161048689138577,0.277387072062894,0.149207542435322,0.52687886020376,1.32075607870087,12
"2615","NABA_BASEMENT_MEMBRANES",0.0289660327654379,0.0735130027201136,0.352487857583619,0.466359068465471,1.53421293597591,40
"2616","NABA_COLLAGENS",0.0148789526559036,0.0434815683697995,0.380730400722792,0.46641153020645,1.56572549422098,44
"2617","NABA_CORE_MATRISOME",5.45985825888362e-08,9.4059190821409e-07,0.719512826338911,0.438689580705136,1.91622734317007,247
"2618","NABA_ECM_AFFILIATED",0.000641094727055851,0.00327135469963128,0.477270815362862,0.401727464278352,1.64008261810347,141
"2619","NABA_ECM_GLYCOPROTEINS",0.000299996199987015,0.00173282262534044,0.49849310876659,0.392687253241674,1.6511942845023,172
"2620","NABA_ECM_REGULATORS",1.59380042356695e-06,1.92987022599531e-05,0.643551836150722,0.457780682087217,1.94253131225863,183
"2621","NABA_MATRISOME_HGSOC_OMENTAL_METASTASIS",4.7522588528199e-08,8.30801702997419e-07,0.719512826338911,0.65926758173738,2.34604409167724,57
"2622","NABA_MATRISOME_HIGHLY_METASTATIC_BREAST_CANCER",0.0026104364030923,0.0105941405946926,0.431707695803346,0.539245784221692,1.76313008406149,38
"2623","NABA_MATRISOME_HIGHLY_METASTATIC_BREAST_CANCER_TUMOR_CELL_DERIVED",0.162570888468809,0.279494707311902,0.149207542435322,0.411576302048346,1.24661020327016,27
"2624","NABA_MATRISOME_HIGHLY_METASTATIC_MELANOMA",0.0593979889697607,0.127676506665084,0.321775918075361,0.542185746105382,1.51226127002011,18
"2625","NABA_MATRISOME_HIGHLY_METASTATIC_MELANOMA_TUMOR_CELL_DERIVED",0.370786516853933,0.534515132493264,0.0919686140000427,0.426400966565998,1.0688826428492,12
"2626","NABA_MATRISOME_METASTATIC_COLORECTAL_LIVER_METASTASIS",0.0467289719626168,0.1080641939323,0.287857117255149,0.47763825074918,1.45984121692332,28
"2627","NABA_MATRISOME_POORLY_METASTATIC_BREAST_CANCER",0.00558301880883592,0.0196603445419615,0.407017918923954,0.606685418283515,1.79638274962197,23
"2628","NABA_MATRISOME_POORLY_METASTATIC_BREAST_CANCER_TUMOR_CELL_DERIVED",0.0218611512863758,0.0591743210953709,0.352487857583619,0.702383023401323,1.66419988375556,10
"2629","NABA_MATRISOME_POORLY_METASTATIC_MELANOMA",4.90085063779073e-05,0.000373666147338135,0.557332238758646,0.641799998796286,2.08827495945496,37
"2630","NABA_MATRISOME_POORLY_METASTATIC_MELANOMA_TUMOR_CELL_DERIVED",6.00878132043801e-06,6.13227786225703e-05,0.610526878385931,0.745814305148431,2.22019381238669,25
"2631","NABA_MATRISOME_PRIMARY_METASTATIC_COLORECTAL_TUMOR",4.52686248211617e-06,4.8216601345582e-05,0.610526878385931,0.597856478459315,2.09537092545834,55
"2632","NABA_PROTEOGLYCANS",0.000373388353986564,0.00208146394689302,0.49849310876659,0.630326574674928,1.97278901130108,31
"2633","NABA_SECRETED_FACTORS",4.11980254425808e-13,2.08067634478812e-11,0.932595211336209,0.495439448986998,2.19245758468078,263
"2634","NADERI_BREAST_CANCER_PROGNOSIS_DN",1.71194516152031e-05,0.000151697740872796,0.575610261071129,0.790057676669007,2.20362418984801,18
"2635","NADERI_BREAST_CANCER_PROGNOSIS_UP",0.352415026833631,0.514686207009374,0.0922597260527354,0.315235740397056,1.06756288429873,46
"2636","NADLER_HYPERGLYCEMIA_AT_OBESITY",0.025780513037899,0.0675552334993106,0.352487857583619,0.423741304679451,1.48235024063046,54
"2637","NADLER_OBESITY_DN",0.0255657789556485,0.067171270719843,0.352487857583619,0.446398690115294,1.52704987114901,48
"2638","NADLER_OBESITY_UP",6.26183785412406e-08,1.06939884046298e-06,0.704975715167238,0.657009474227828,2.33886130925697,58
"2639","NAGASHIMA_EGF_SIGNALING_UP",1.80057200655467e-05,0.000158327083135886,0.575610261071129,0.590710245569116,2.06644824328526,54
"2640","NAGASHIMA_NRG1_SIGNALING_DN",0.010911049904067,0.033720394290341,0.380730400722792,0.468926536931154,1.59457501354238,47
"2641","NAGASHIMA_NRG1_SIGNALING_UP",2.7082771527878e-11,9.52572005703758e-10,0.863415391606693,0.540950277705074,2.27197019818884,165
"2642","NAGY_STAGA_COMPONENTS_HUMAN",0.593511450381679,0.757706102850404,0.0679922591544058,0.353818103818104,0.901310828582964,13
"2643","NAGY_TFTC_COMPONENTS_HUMAN",0.577220077220077,0.74455215810815,0.0699458736501659,0.332951945080092,0.909246942053189,17
"2644","NAKAJIMA_EOSINOPHIL",0.0240440312584759,0.0638257774961069,0.352487857583619,0.573820595428855,1.62710642753394,19
"2645","NAKAJIMA_MAST_CELL",6.33985200888413e-05,0.0004659475811007,0.538434096309916,0.626622003610796,2.06144074150882,40
"2646","NAKAMURA_ADIPOGENESIS_EARLY_DN",0.00544232410808658,0.0193029370676372,0.407017918923954,0.535984605981188,1.70755661452622,34
"2647","NAKAMURA_ADIPOGENESIS_EARLY_UP",4.00726537184146e-12,1.6675303579022e-10,0.887074988399873,0.750206160796918,2.63186475050326,53
"2648","NAKAMURA_ADIPOGENESIS_LATE_DN",0.0573012939001848,0.12420885754079,0.257206466468838,0.443950684831796,1.4143520540487,34
"2649","NAKAMURA_ADIPOGENESIS_LATE_UP",1.51765379779158e-06,1.8528546056096e-05,0.643551836150722,0.53760530344064,2.05769188979786,89
"2650","NAKAMURA_CANCER_MICROENVIRONMENT_DN",0.220183486238532,0.354513411494138,0.12384217120105,0.355401343164863,1.16918781045879,40
"2651","NAKAMURA_CANCER_MICROENVIRONMENT_UP",0.0270357440097817,0.0697312140348321,0.352487857583619,0.554310097720101,1.64130052820937,23
"2652","NAKAMURA_LUNG_CANCER_DIFFERENTIATION_MARKERS",0.891025641025641,0.984677485098282,0.0540088272801684,-0.267300990821939,-0.683450294948715,12
"2653","NAKAMURA_METASTASIS",0.0422934163729179,0.0997039085821966,0.321775918075361,0.432972227172985,1.45306124168041,45
"2654","NAKAMURA_METASTASIS_MODEL_DN",0.000648652224637368,0.00329568873205693,0.477270815362862,0.581998448506456,1.91463961739735,40
"2655","NAKAMURA_METASTASIS_MODEL_UP",0.0467625899280576,0.1080641939323,0.282013350011725,0.429897140639236,1.43265998977985,41
"2656","NAKAMURA_TUMOR_ZONE_PERIPHERAL_VS_CENTRAL_UP",0.00545686651787394,0.0193313095048664,0.407017918923954,0.319773522873391,1.40555897981248,258
"2657","NAKAYAMA_FRA2_TARGETS",0.00111254657990643,0.00518866435727473,0.45505986738723,0.547136841162311,1.836717245511,44
"2658","NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_DN",0.00750895432424583,0.0250538741400161,0.407017918923954,0.442427784975399,1.62649781246545,69
"2659","NAKAYAMA_SOFT_TISSUE_TUMORS_PCA1_UP",3.55676802865777e-22,6.36877038828447e-20,1.22105375677186,0.799165255756589,2.98683802287776,78
"2660","NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_DN",0.000496518175699554,0.00264317648667447,0.477270815362862,0.482645004096282,1.80199713763376,77
"2661","NAKAYAMA_SOFT_TISSUE_TUMORS_PCA2_UP",0.000393254982033688,0.00217782913667953,0.49849310876659,0.489328023675602,1.84481729729231,80
"2662","NAM_FXYD5_TARGETS_DN",0.25,0.394775521111705,0.11776578836269,0.4269289502775,1.19078769811392,18
"2663","NATSUME_RESPONSE_TO_INTERFERON_BETA_DN",0.210144927536232,0.341514405063695,0.126253987849115,0.338505946835254,1.16250557845001,50
"2664","NATSUME_RESPONSE_TO_INTERFERON_BETA_UP",2.41782799572679e-08,4.56451936956856e-07,0.73376198835648,0.63262066023848,2.3284920944975,67
"2665","NEBEN_AML_WITH_FLT3_OR_NRAS_DN",0.015829353769803,0.0454939938841275,0.352487857583619,0.688922190356101,1.72695896417794,12
"2666","NELSON_RESPONSE_TO_ANDROGEN_DN",0.104247104247104,0.195802968530241,0.191892240384838,0.502473036367088,1.37218622246239,17
"2667","NELSON_RESPONSE_TO_ANDROGEN_UP",0.000147846931259628,0.000945484325555346,0.518848077743792,0.513425022026916,1.90809551992858,75
"2668","NEMETH_INFLAMMATORY_RESPONSE_LPS_DN",0.347663551401869,0.509762760603882,0.0956031492204301,0.359594605192491,1.09905566654236,28
"2669","NEMETH_INFLAMMATORY_RESPONSE_LPS_UP",3.94892254365189e-10,1.13272734516694e-08,0.814035837847908,0.638156651842464,2.41677659228602,83
"2670","NEWMAN_ERCC6_TARGETS_DN",0.365137614678899,0.528693497950898,0.0916795246008379,0.340601162087933,1.07946079153627,33
"2671","NEWMAN_ERCC6_TARGETS_UP",0.00180823318865146,0.00781627645335878,0.45505986738723,0.655985357248365,1.92762940069717,22
"2672","NGO_MALIGNANT_GLIOMA_1P_LOH",0.026444243879359,0.06856473764069,0.352487857583619,0.625311444411122,1.600649687234,14
"2673","NGUYEN_NOTCH1_TARGETS_DN",0.00648114115796138,0.0222269663972106,0.407017918923954,0.431822452005657,1.62801533996618,80
"2674","NGUYEN_NOTCH1_TARGETS_UP",0.103969754253308,0.195344126512813,0.190023305279108,0.441713374598391,1.33789141151904,27
